player_id,player_name,position,season,recent_team,games,receptions,targets,receiving_yards,receiving_tds,def_interceptions,def_pass_defended,def_tackles_solo,def_sacks,def_interception_yards
00-0032581,C.LeBlanc,CB,2016,CHI,13,0,0,0,0,2,10,38,0.0,24
00-0032592,S.Neasman,S,2016,ATL,3,0,0,0,0,0,0,1,0.0,0
00-0032596,B.Poole,CB,2016,ATL,16,0,0,0,0,1,10,43,1.0,24
00-0032617,L.Pitts,CB,2016,MIA,3,0,0,0,0,0,0,1,0.0,0
00-0032626,G.Allison,WR,2016,GB,7,12,22,202,2,0,0,0,0.0,0
00-0032628,K.Brice,S,2016,GB,12,0,0,0,0,0,1,21,0.0,0
00-0032631,M.Dorleant,CB,2016,GB,1,0,0,0,0,0,0,1,0.0,0
00-0032635,J.Hawkins,CB,2016,GB,5,0,0,0,0,0,1,5,0.0,0
00-0032643,M.Hunter,CB,2016,NYG,2,0,0,0,0,0,0,4,0.0,0
00-0032659,R.Lewis,WR,2016,NYG,10,7,19,97,2,0,0,3,0.0,0
00-0032676,M.Jordan,CB,2016,LA,5,0,0,0,0,0,2,15,0.0,0
00-0032679,P.McRoberts,WR,2016,LA,1,1,1,6,0,0,0,0,0.0,0
00-0032688,R.Anderson,WR,2016,NYJ,14,42,78,587,2,0,0,5,0.0,0
00-0032694,J.Marshall,WR,2016,NYJ,10,14,23,162,2,0,0,1,0.0,0
00-0032724,B.Treggs,WR,2016,PHI,6,3,12,80,0,0,0,1,0.0,0
00-0032739,W.Williams,WR,2016,HOU,2,4,7,75,0,0,0,0,0.0,0
00-0032758,V.Hargreaves,CB,2016,TB,16,0,0,0,0,1,9,66,0.0,0
00-0032760,J.Doctson,WR,2016,WAS,2,2,6,66,0,0,0,0,0.0,0
00-0032765,M.Thomas,WR,2016,NO,15,92,121,1137,9,0,0,3,0.0,0
00-0032769,B.Williams,CB,2016,ARI,8,0,0,0,0,0,3,22,0.0,0
00-0032770,T.Young,CB,2016,BAL,16,0,0,0,0,2,8,44,0.0,22
00-0032772,R.Smith,CB,2016,TB,8,0,0,0,0,0,0,1,0.0,0
00-0032775,D.Robinson,WR,2016,KC,7,0,0,0,0,0,0,4,0.0,0
00-0032778,T.Sharpe,WR,2016,TEN,16,41,83,522,2,0,0,0,0.0,0
00-0032783,L.Sims,CB,2016,TEN,9,0,0,0,0,1,3,18,0.0,0
00-0032788,D.White,CB,2016,KC,5,0,0,0,0,1,3,9,0.0,0
00-0032791,J.Grant,WR,2016,MIA,14,0,1,0,0,0,0,1,0.0,0
00-0032793,B.Countess,CB,2016,LA,2,0,0,0,0,0,0,12,1.0,0
00-0032795,C.Core,WR,2016,CIN,7,17,27,200,0,0,0,0,0.0,0
00-0032797,J.Lucas,S,2016,MIA,1,0,0,0,0,0,0,0,0.0,0
00-0032798,H.Miller,CB,2016,ARI,2,0,0,0,0,1,1,5,0.0,52
00-0032801,D.Braverman,WR,2016,CHI,2,0,2,0,0,0,0,0,0.0,0
00-0032803,J.Mills,CB,2016,PHI,16,0,0,0,0,0,7,49,0.0,0
00-0032829,F.Williams,CB,2016,IND,1,0,0,0,0,0,0,1,0.0,0
00-0032836,B.Keeton,CB,2016,NYJ,1,0,0,0,0,0,0,1,0.0,0
00-0032841,P.Turner,WR,2016,PHI,3,9,14,126,0,0,0,0,0.0,0
00-0032856,C.Smith,CB,2016,PHI,1,0,0,0,0,0,0,1,0.0,0
00-0032875,K.Crawley,CB,2016,NO,13,0,0,0,0,0,8,36,0.0,0
00-0032881,T.Lewis,WR,2016,NO,12,7,11,76,0,0,0,1,0.0,0
00-0032890,J.Bradberry,CB,2016,CAR,13,0,0,0,0,2,10,45,0.0,21
00-0032891,D.Worley,S,2016,CAR,16,0,0,0,0,1,9,59,1.0,22
00-0032916,T.Williams,CB,2016,LAC,10,0,0,0,0,0,5,26,0.0,0
00-0032933,A.Hamilton,CB,2016,LV,2,0,0,0,0,0,0,3,0.0,0
00-0032935,J.Holton,WR,2016,LV,12,2,3,34,0,0,0,11,0.0,0
00-0032939,V.Bell,S,2016,NO,15,0,0,0,0,0,4,55,1.0,0
00-0032942,K.Seymour,CB,2016,BUF,13,0,0,0,0,0,3,16,0.0,0
00-0032946,D.Harris,CB,2016,NO,9,0,0,0,0,0,1,10,0.0,0
00-0032951,L.Treadwell,WR,2016,MIN,4,1,3,15,0,0,0,1,0.0,0
00-0032958,W.Parks,S,2016,DEN,13,0,0,0,0,1,3,17,0.0,1
00-0032959,C.Peake,WR,2016,NYJ,12,19,35,186,0,0,0,3,0.0,0
00-0032966,C.Coleman,WR,2016,CLE,10,33,73,413,3,0,0,2,0.0,0
00-0032973,Z.Sanchez,CB,2016,CAR,4,0,0,0,0,0,0,5,0.0,0
00-0032974,J.Payton,WR,2016,CLE,2,1,3,3,0,0,0,0,0.0,0
00-0032977,R.Higgins,WR,2016,CLE,10,6,12,77,0,0,0,0,0.0,0
00-0032987,T.Howard,CB,2016,CLE,12,0,0,0,0,0,1,15,0.0,0
00-0033009,T.Boyd,WR,2016,CIN,16,54,81,603,1,0,0,1,0.0,0
00-0033021,J.Lampman,WR,2016,NO,4,0,0,0,0,0,0,6,0.0,0
00-0033038,E.Murray,S,2016,KC,9,0,0,0,0,0,0,8,0.0,0
00-0033040,T.Hill,WR,2016,KC,16,61,83,593,6,0,0,4,0.0,0
00-0033047,A.Brown,CB,2016,DAL,14,0,0,0,0,1,8,37,0.0,0
00-0033050,X.Howard,CB,2016,MIA,7,0,0,0,0,0,6,29,0.0,0
00-0033055,J.Ramsey,CB,2016,JAX,16,0,0,0,0,2,14,53,0.0,65
00-0033060,L.Carroo,WR,2016,MIA,5,3,6,29,1,0,0,0,0.0,0
00-0033069,B.Miller,WR,2016,HOU,10,15,28,99,1,0,0,0,0.0,0
00-0033070,J.Elliott,CB,2016,TB,4,0,0,0,0,0,1,8,0.0,0
00-0033076,D.Kindred,CB,2016,CLE,11,0,0,0,0,0,5,32,0.0,0
00-0033079,R.Louis,WR,2016,CLE,14,18,35,205,0,0,0,8,0.0,0
00-0033084,K.Fuller,CB,2016,WAS,10,0,0,0,0,0,2,31,0.0,0
00-0033091,K.Russell,CB,2016,CIN,2,0,0,0,0,1,1,1,0.0,0
00-0033103,A.Burns,CB,2016,PIT,15,0,0,0,0,3,13,47,0.0,13
00-0033111,P.Cooper,WR,2016,LA,9,14,20,106,0,0,0,2,0.0,0
00-0033114,M.Thomas,WR,2016,LA,8,3,9,37,0,0,0,6,0.0,0
00-0033127,W.Fuller,WR,2016,HOU,14,47,92,635,2,0,0,4,0.0,0
00-0022045,T.Newman,CB,2017,MIN,14,0,0,0,0,1,5,25,0.0,3
00-0022921,L.Fitzgerald,WR,2017,ARI,16,109,161,1156,6,0,0,0,0.0,0
00-0022923,D.Hall,S,2017,WAS,3,0,0,0,0,0,2,11,0.0,0
00-0024061,T.Williams,CB,2017,ARI,11,0,0,0,0,2,12,39,0.0,12
00-0024183,B.Grimes,CB,2017,TB,13,0,0,0,0,3,11,42,0.0,67
00-0024239,J.Joseph,CB,2017,HOU,16,0,0,0,0,2,9,36,0.0,85
00-0024334,B.Marshall,WR,2017,NYG,5,18,33,154,0,0,0,1,0.0,0
00-0024535,E.Weems,WR,2017,TEN,11,1,2,5,0,0,0,7,0.0,0
00-0025396,T.Ginn,WR,2017,NO,15,53,70,787,4,0,0,1,0.0,0
00-0026035,D.Amendola,WR,2017,NE,15,61,86,659,2,0,0,2,0.0,0
00-0026156,D.Rodgers-Cromartie,CB,2017,NYG,14,0,0,0,0,0,1,24,0.5,0
00-0026160,A.Talib,CB,2017,DEN,12,0,0,0,0,1,7,21,0.0,103
00-0026176,J.Nelson,WR,2017,GB,14,53,88,482,6,0,0,2,0.0,0
00-0026189,D.Jackson,WR,2017,TB,14,50,90,668,3,0,0,0,0.0,0
00-0026224,H.Douglas,WR,2017,TEN,1,1,3,8,0,0,0,1,0.0,0
00-0026240,T.Branch,S,2017,ARI,9,0,0,0,0,0,6,51,0.0,0
00-0026257,Q.Demps,S,2017,CHI,3,0,0,0,0,0,0,9,0.0,0
00-0026280,B.Carr,CB,2017,BAL,16,0,0,0,0,4,12,50,0.0,57
00-0026293,M.Slater,WR,2017,NE,6,0,0,0,0,0,0,5,0.0,0
00-0026345,P.Garcon,WR,2017,SF,8,40,67,500,0,0,0,0,0.0,0
00-0026901,M.Wallace,WR,2017,BAL,15,52,92,748,4,0,0,2,0.0,0
00-0026935,B.McCain,CB,2017,TEN,11,0,0,0,0,0,3,9,0.0,0
00-0026983,D.Heyward-Bey,WR,2017,PIT,10,2,3,47,0,0,0,3,0.0,0
00-0026986,M.Crabtree,WR,2017,LV,13,58,101,618,8,0,0,2,0.0,0
00-0026990,M.Jenkins,S,2017,PHI,15,0,0,0,0,2,8,58,1.0,0
00-0026995,J.Maclin,WR,2017,BAL,12,40,72,440,3,0,0,0,0.0,0
00-0027001,V.Davis,CB,2017,IND,5,0,0,0,0,0,2,16,0.0,0
00-0027006,K.Britt,WR,2017,NE,12,20,43,256,2,0,0,1,0.0,0
00-0027010,P.Chung,S,2017,NE,16,0,0,0,0,1,9,61,0.0,30
00-0027023,M.Mitchell,S,2017,PIT,13,0,0,0,0,0,2,32,0.0,0
00-0027037,S.Smith,CB,2017,LV,12,0,0,0,0,2,4,30,0.0,8
00-0027057,B.Tate,WR,2017,BUF,13,6,14,81,1,0,0,2,0.0,0
00-0027089,L.Murphy,WR,2017,SF,6,8,17,121,1,0,0,1,0.0,0
00-0027136,J.McCourty,S,2017,CLE,14,0,0,0,0,3,14,53,0.0,59
00-0027256,D.Stewart,S,2017,DEN,15,0,0,0,0,3,5,49,0.0,33
00-0027416,B.Church,S,2017,JAX,16,0,0,0,0,4,8,57,1.5,51
00-0027652,N.Allen,S,2017,MIA,6,0,0,0,0,0,1,13,0.0,0
00-0027654,A.Benn,WR,2017,JAX,5,1,2,12,0,0,0,3,0.0,0
00-0027676,M.Burnett,S,2017,GB,12,0,0,0,0,0,3,41,0.0,0
00-0027681,B.LaFell,WR,2017,CIN,16,52,89,548,3,0,0,1,0.0,0
00-0027685,E.Sanders,WR,2017,DEN,12,47,92,555,2,0,0,2,0.0,0
00-0027690,E.Decker,WR,2017,TEN,16,54,83,563,1,0,0,0,0.0,0
00-0027691,A.Roberts,WR,2017,ATL,16,1,4,12,0,0,0,0,0.0,0
00-0027744,N.Carroll,CB,2017,DAL,2,0,0,0,0,0,0,5,0.0,0
00-0027793,A.Brown,WR,2017,PIT,14,101,163,1533,9,0,0,0,0.0,0
00-0027835,K.Coleman,S,2017,CAR,12,0,0,0,0,0,3,50,0.0,0
00-0027860,J.Haden,CB,2017,PIT,10,0,0,0,0,1,7,18,1.0,1
00-0027872,K.Jackson,S,2017,HOU,16,0,0,0,0,1,10,49,1.0,2
00-0027874,D. Thomas,WR,2017,DEN,16,83,140,949,5,0,0,1,0.0,0
00-0027882,P.Robinson,CB,2017,PHI,16,0,0,0,0,4,18,37,1.0,36
00-0027891,G.Tate,WR,2017,DET,16,92,120,1003,5,0,0,2,0.0,0
00-0027902,D.Bryant,WR,2017,DAL,16,69,132,838,6,0,0,2,0.0,0
00-0027942,A.Green,WR,2017,CIN,16,75,143,1078,8,0,1,0,0.0,0
00-0027943,P.Peterson,CB,2017,ARI,16,0,0,0,0,1,8,30,0.0,22
00-0027944,Ju.Jones,WR,2017,ATL,16,88,148,1444,3,0,0,1,0.0,0
00-0027957,P.Amukamara,CB,2017,CHI,14,0,0,0,0,0,7,45,0.0,0
00-0027965,J.Smith,CB,2017,BAL,12,0,0,0,0,3,9,26,0.0,58
00-0027988,M.Gilchrist,S,2017,HOU,16,0,0,0,0,1,6,40,1.0,17
00-0027996,T.Smith,WR,2017,PHI,16,36,68,430,2,0,0,1,0.0,0
00-0028002,R.Cobb,WR,2017,GB,14,66,92,653,4,0,0,1,0.0,0
00-0028038,D.Searcy,S,2017,TEN,12,0,0,0,0,1,2,15,0.0,8
00-0028075,B.Skrine,CB,2017,NYJ,15,0,0,0,0,1,9,53,1.0,0
00-0028091,J.Kerley,WR,2017,NYJ,8,22,27,217,1,0,0,0,0.0,0
00-0028092,R.Sherman,CB,2017,SEA,9,0,0,0,0,2,7,24,0.0,20
00-0028111,B.Maxwell,CB,2017,SEA,9,0,0,0,0,1,7,37,0.0,0
00-0028114,D.Harris,WR,2017,NYG,5,0,0,0,0,0,0,1,0.0,0
00-0028116,A.Robinson,WR,2017,SF,14,19,48,260,2,0,0,5,0.0,0
